Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Allergen information (product.metafields.shopify.allergen-information),Dietary preferences (product.metafields.shopify.dietary-preferences),Fat content (product.metafields.shopify.fat-content),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
,Nirav Mint Chutney 220ml,,My Store,,Chutney,Chutney,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,6.59,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/chutney-mint-nirav.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/chutney-mint-nirav.jpg,,,,
,Anand Frozen Jalebi - 227gm,,My Store,,Desserts,Desserts,TRUE,gm,227,,,,,,,,,0,shopify,100,deny,manual,$5.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-sweets-frozen-anand-jalebi-227-084d3.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-sweets-frozen-anand-jalebi-227-084d3.jpg,gm,,,
,Nanak Gulab Jamun Bucket - 200pc,,My Store,,Desserts,Desserts,TRUE,pc,200,,,,,,,,,0,shopify,100,deny,manual,$92.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-900906-626b2.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-900906-626b2.jpg,pc,,,
,Vadilal Frozen Burfee Mango 340gm,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,8.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777589106-397a1.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777589106-397a1.jpg,,,,
,Vadilal Frozen Burfee Butterscotch 340gm,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,8.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777590102-0da80.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777590102-0da80.jpg,,,,
,HR White Rasbhari - 340gm,,My Store,,Desserts,Desserts,TRUE,gm,340,,,,,,,,,0,shopify,100,deny,manual,$8.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8904063202772.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8904063202772.jpg,gm,,,
,Grb Frozen Milk Cake 340gm,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,16.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8906010365738-aa188.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8906010365738-aa188.jpg,,,,
,Nanak Rasmalai Retail - 454gm,,My Store,,Desserts,Desserts,TRUE,gm,454,,,,,,,,,0,shopify,100,deny,manual,$8.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-797677704804-7b2ef.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-797677704804-7b2ef.jpg,gm,,,
,Nanak Kesar Rasmalai - 850gm,,My Store,,Desserts,Desserts,TRUE,gm,850,,,,,,,,,0,shopify,100,deny,manual,$16.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-797677718900-5b92f.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-797677718900-5b92f.jpg,gm,,,
,Nanak Gajar Halwa - 850gm,,My Store,,Desserts,Desserts,TRUE,gm,850,,,,,,,,,0,shopify,100,deny,manual,$16.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-797677720200-93fa1.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-797677720200-93fa1.jpg,gm,,,
,Anand Frozen Laddu 1LB,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,7.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-frozen-laddu-anand-1-lb-06fde.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-frozen-laddu-anand-1-lb-06fde.jpg,,,,
,Deep Fro Khoya Barfi - 400gm,,My Store,,Desserts,Desserts,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$13.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_cda41131-6397-cd01-bc00-1a9785972c8d-d7af3.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_cda41131-6397-cd01-bc00-1a9785972c8d-d7af3.jpg,gm,,,
,Deep Fro Kala Kand - 400gm,,My Store,,Desserts,Desserts,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$13.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-dessert-kalakand-deep-400-a89b5.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-dessert-kalakand-deep-400-a89b5.jpg,gm,,,
,Nanak Rasgolla - 32oz/908gm,,My Store,,Desserts,Desserts,TRUE,gm/32 oz,908,,,,,,,,,0,shopify,100,deny,manual,$10.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-dessert-rasogolla-nanak-908.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-dessert-rasogolla-nanak-908.jpg,gm/32 oz,,,
,Deep Frozen Kesar Boondi Ladoo Indian Dessert 12 oz,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,10.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-sweets-kesar-boondi-ladoo-deep-12.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-sweets-kesar-boondi-ladoo-deep-12.jpg,,,,
,Deep Milk Cake - 12oz,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,9.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-sweets-milk-cake-deep-12.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-sweets-milk-cake-deep-12.jpg,,,,
,Deep Frozen Kesar Malai Penda Indian Dessert 12 oz,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,10.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-sweets-kesar-malai-penda-12.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-sweets-kesar-malai-penda-12.jpg,,,,
,Deep Fro Kaju Katli - 400gm,,My Store,,Desserts,Desserts,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$14.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/sweets-deep-katli-kaju-400gm.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/sweets-deep-katli-kaju-400gm.jpg,gm,,,
,Vadilal Milk Cake - 360gm,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,11.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-cake-milk-vadilal.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-cake-milk-vadilal.jpg,,,,
,Nanak Gulab Jamun - 32oz/908gm,,My Store,,Desserts,Desserts,TRUE,gm/32 oz,908,,,,,,,,,0,shopify,100,deny,manual,$11.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-gulab-nanak.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-gulab-nanak.jpg,gm/32 oz,,,
,Nanak Kaju Katli - 255gm,,My Store,,Desserts,Desserts,TRUE,gm,255,,,,,,,,,0,shopify,100,deny,manual,$9.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-kajukatli-nanak.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-kajukatli-nanak.jpg,gm,,,
,Deep Fro Milk Cake - 400gm,,My Store,,Desserts,Desserts,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$13.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-milk-cake-deep-400.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-milk-cake-deep-400.jpg,gm,,,
,Nanak Moong Dal Halwa - 1KG,,My Store,,Desserts,Desserts,TRUE,KG,1,,,,,,,,,0,shopify,100,deny,manual,$15.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-moongdalhalwa-nanak.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-moongdalhalwa-nanak.jpg,KG,,,
,Nanak Rasmalai - 1Kg/12ct,,My Store,,Desserts,Desserts,TRUE,KG,1,,,,,,,,,0,shopify,100,deny,manual,$15.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-rasmalai-deep-12.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-rasmalai-deep-12.jpg,KG,,,
,Nanak Rasmalai - 1KG,,My Store,,Desserts,Desserts,TRUE,KG,1,,,,,,,,,0,shopify,100,deny,manual,$15.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-rasmalai-kesar-nanak-12.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-rasmalai-kesar-nanak-12.jpg,KG,,,
,Nanak Kaju Roll - 312gm,,My Store,,Desserts,Desserts,TRUE,gm,312,,,,,,,,,0,shopify,100,deny,manual,$10.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-roll-kaju-nanak-312.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-roll-kaju-nanak-312.jpg,gm,,,
,Vadilal Butterscotch Shrikhand - 454gm,,My Store,,Desserts,Desserts,TRUE,gm,454,,,,,,,,,0,shopify,100,deny,manual,$8.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikand-vadilal-454.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikand-vadilal-454.jpg,gm,,,
,Vadilal Kesar Pista Shrikhand - 454gm,,My Store,,Desserts,Desserts,TRUE,gm,454,,,,,,,,,0,shopify,100,deny,manual,$8.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-kesar-pista-vadilal.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-kesar-pista-vadilal.jpg,gm,,,
,Vadilal Alphonso Mango Shrikhand - 454gm,,My Store,,Desserts,Desserts,TRUE,gm,454,,,,,,,,,0,shopify,100,deny,manual,$8.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-mango-vadilal.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-mango-vadilal.jpg,gm,,,
,Vadilal Rajbhog Shrikhand - 454gm,,My Store,,Desserts,Desserts,TRUE,gm,454,,,,,,,,,0,shopify,100,deny,manual,$8.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777509159.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777509159.jpg,gm,,,
,Vadilal Quick Treat Rajbhog Shrikhand 454gm,,My Store,,Desserts,Desserts,TRUE,gm,454,,,,,,,,,0,shopify,100,deny,manual,$8.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777510155.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777510155.jpg,gm,,,
,Vadilal LADDOO BESAN 360 gms,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,7.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777551127-adf2d.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777551127-adf2d.jpg,,,,
,Vadilal Quick Treat Frozen Moong Dal Halwa Indian Dessert - 908gm,,My Store,,Desserts,Desserts,TRUE,gm,908,,,,,,,,,0,shopify,100,deny,manual,$11.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777571149.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777571149.jpg,gm,,,
,DD Frozen Red Jalebi 227gm,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,4.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-dd-frozen-red-jalebi-227-gm-c022d.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-dd-frozen-red-jalebi-227-gm-c022d.jpg,,,,
,HR Motichoor Ladoo - 360gm,,My Store,,Desserts,Desserts,TRUE,gm/12 pc,360,,,,,,,,,0,shopify,100,deny,manual,$8.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-dessert-laddoo-motichoor-haldiram-360.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-dessert-laddoo-motichoor-haldiram-360.jpg,gm/12 pc,,,
,Mopleez Motichoor Laddoo (400gm - 12 Pieces),,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,5.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-dessert-motichoor-ladoo-moplleez-400.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-dessert-motichoor-ladoo-moplleez-400.jpg,,,,
,Nanak Milk Cake Indian Dessert 400gm,,My Store,,Desserts,Desserts,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,12.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-cake-milk-nanak-400.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-cake-milk-nanak-400.jpg,,,,
,Amul Fro Rasmalai - 500gm,,My Store,,Desserts,Desserts,TRUE,gm,500,,,,,,,,,0,shopify,100,deny,manual,$8.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-rasmalai-amul-17.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-rasmalai-amul-17.jpg,gm,,,
,Deep Shrikhand Elaichi - 14oz,,My Store,,Desserts,Desserts,TRUE,oz,14,,,,,,,,,0,shopify,100,deny,manual,$12.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-elaichi-deep.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-elaichi-deep.jpg,oz,,,
,Deep Shrikhand KesarPista - 14oz,,My Store,,Desserts,Desserts,TRUE,oz,14,,,,,,,,,0,shopify,100,deny,manual,$12.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-kesarp-deep.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-kesarp-deep.jpg,oz,,,
,Deep Shrikhand Mango - 14oz,,My Store,,Desserts,Desserts,TRUE,oz,14,,,,,,,,,0,shopify,100,deny,manual,$11.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-mango-deep.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-dessert-shrikhand-mango-deep.jpg,oz,,,
,Deep Cumin Seeds - 200gm,,My Store,,Spices,Spices,TRUE,gm,200,,,,,,,,,0,shopify,100,deny,manual,$4.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/cumin-seeds-deep-200.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/cumin-seeds-deep-200.jpg,gm,,,
,Laxmi Fennel Seed - 7oz/200gm,,My Store,,Spices,Spices,TRUE,oz,7,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_40331685-28dd-f1e1-d3f0-a5b8ddf1677d-75bba.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_40331685-28dd-f1e1-d3f0-a5b8ddf1677d-75bba.jpg,oz,,,
,Laxmi Mustard Seeds (Small ) 400gm,,My Store,,Spices,Spices,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,2.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-7232462958794-5ce3f.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-7232462958794-5ce3f.jpg,,,,
,Deep Coriander Powder - 200gm,,My Store,,Spices,Spices,TRUE,gm,200,,,,,,,,,0,shopify,100,deny,manual,$2.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/coriander-powder-deep.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/coriander-powder-deep.jpg,gm,,,
,Swagat Turmeric Powder - 400gm,,My Store,,Spices,Spices,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$3.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_338ef043-3d8a-4e37-bc9b-88d9f4c03b44-a0247.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_338ef043-3d8a-4e37-bc9b-88d9f4c03b44-a0247.jpg,gm,,,
,Deep Kashmiri Red Chilli Powder - 7oz,,My Store,,Spices,Spices,TRUE,oz,7,,,,,,,,,0,shopify,100,deny,manual,$5.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_6e0a4783-a7b2-745a-879e-18a687e92b08-b17d2.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_6e0a4783-a7b2-745a-879e-18a687e92b08-b17d2.jpg,oz,,,
,Laxmi Tamarind Slabs - 500gm,,My Store,,Spices,Spices,TRUE,gm,500,,,,,,,,,0,shopify,100,deny,manual,$4.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_b86f24b9-34e1-c7b5-b5f9-c3515cc5abc4-cc855.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_b86f24b9-34e1-c7b5-b5f9-c3515cc5abc4-cc855.jpg,gm,,,
,Deep Cloves - 100gm,,My Store,,Spices,Spices,TRUE,gm,100,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433161091-8f88c.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433161091-8f88c.jpg,gm,,,
,Laxmi Coriander Powder - 400gm,,My Store,,Spices,Spices,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-cst-upc-105656-580f5.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-cst-upc-105656-580f5.jpg,gm,,,
,Laxmi Green Cardamom (Elaichi) Jumbo - 200gm,,My Store,,Spices,Spices,TRUE,gm,200,,,,,,,,,0,shopify,100,deny,manual,$14.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-cst-upc-109818-3c3b8.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-cst-upc-109818-3c3b8.jpg,gm,,,
,MDH Kasoori Methi - 25gm,,My Store,,Spices,Spices,TRUE,gm,25,,,,,,,,,0,shopify,100,deny,manual,$1.69,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-6291103750501-e39f7.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-6291103750501-e39f7.jpg,gm,,,
,Laxmi Red Chilli Whole - 200gm,,My Store,,Spices,Spices,TRUE,gm,200,,,,,,,,,0,shopify,100,deny,manual,$3.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246176277.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246176277.jpg,gm,,,
,Laxmi Clove Whole - 100gm,,My Store,,Spices,Spices,TRUE,gm,100,,,,,,,,,0,shopify,100,deny,manual,$4.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246176352-3b9ec.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246176352-3b9ec.jpg,gm,,,
,Laxmi Ajwan Seed - 14oz/400gm,,My Store,,Spices,Spices,TRUE,oz,14,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246177120-0c0fb.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246177120-0c0fb.jpg,oz,,,
,Swagat Coriander Seeds - 400gm,,My Store,,Spices,Spices,TRUE,oz,14,,,,,,,,,0,shopify,100,deny,manual,$3.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_0cef6f5c-e2d7-9552-872b-d90deafd35c6-35f5b.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_0cef6f5c-e2d7-9552-872b-d90deafd35c6-35f5b.jpg,oz,,,
,Joy Tamarind Concentrate - 14oz,,My Store,,Spices,Spices,TRUE,oz,14,,,,,,,,,0,shopify,100,deny,manual,$8.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/concentrte-tamarind-joy-14.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/concentrte-tamarind-joy-14.jpg,oz,,,
,Deep Coriander Cumin Powder - 200gm,,My Store,,Spices,Spices,TRUE,gm,200,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/coriander-cumin-powder-deep-200.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/coriander-cumin-powder-deep-200.jpg,gm,,,
